word2vec,epoch,batch_size,hidden_dim,activate_func,optimizer,learning_rate,l2_regular,dropout_rate,accuracy,precision,recall,f1,auc
w2v_jawiki_d200_w12.model,300,64,100,tanh,adam,0.001,0.0,0.5,0.7904191616766467,0.7658536585365854,0.7336448598130841,0.7494033412887828,0.7831987365267512
w2v_jawiki_d200_w12.model,400,64,100,tanh,adam,0.001,0.0,0.5,0.7984031936127745,0.7839195979899497,0.7289719626168224,0.7554479418886199,0.7895730893223487
w2v_jawiki_d200_w12.model,200,64,100,tanh,adam,0.001,0.001,0.5,0.8502994011976048,0.817351598173516,0.8364485981308412,0.8267898383371824,0.8485378879155949
w2v_jawiki_d200_w12.model,300,64,100,tanh,adam,0.001,0.001,0.5,0.844311377245509,0.8090909090909091,0.8317757009345794,0.8202764976958525,0.8427171187599726
w2v_jawiki_d200_w12.model,400,64,100,tanh,adam,0.001,0.001,0.5,0.8323353293413174,0.7981651376146789,0.8130841121495327,0.8055555555555556,0.829887003809958
w2v_jawiki_d200_w12.model,200,64,100,tanh,sgd,0.1,0.0,0.5,0.8023952095808383,0.7860696517412935,0.7383177570093458,0.7614457831325301,0.7942459865186102
w2v_jawiki_d200_w12.model,300,64,100,tanh,sgd,0.1,0.0,0.5,0.8083832335329342,0.7864077669902912,0.7570093457943925,0.7714285714285715,0.8018496206323878
w2v_jawiki_d200_w12.model,400,64,100,tanh,sgd,0.1,0.0,0.5,0.8063872255489022,0.7826086956521741,0.7570093457943925,0.7695961995249406,0.8001074603536422
w2v_jawiki_d200_w12.model,200,64,100,tanh,sgd,0.1,0.001,0.5,0.8063872255489022,0.8,0.7289719626168224,0.7628361858190709,0.7965417304373311
w2v_jawiki_d200_w12.model,300,64,100,tanh,sgd,0.1,0.001,0.5,0.7984031936127745,0.7783251231527094,0.7383177570093458,0.7577937649880095,0.7907616659611189
w2v_jawiki_d200_w12.model,400,64,100,tanh,sgd,0.1,0.001,0.5,0.8123752495009979,0.8061224489795918,0.7383177570093458,0.7707317073170732,0.8029567879123384
w2v_jawiki_d200_w12.model,200,64,100,tanh,sgd,0.01,0.0,0.5,0.7904191616766467,0.7711442786069652,0.7242990654205608,0.7469879518072289,0.7820101598879807
w2v_jawiki_d200_w12.model,300,64,100,tanh,sgd,0.01,0.0,0.5,0.7964071856287425,0.7641509433962265,0.7570093457943925,0.7605633802816901,0.7913966589599141
w2v_jawiki_d200_w12.model,400,64,100,tanh,sgd,0.01,0.0,0.5,0.7944111776447106,0.7581395348837209,0.7616822429906542,0.7599067599067599,0.7902487870005537
w2v_jawiki_d200_w12.model,200,64,100,tanh,sgd,0.01,0.001,0.5,0.8003992015968064,0.785,0.7336448598130841,0.7584541062801933,0.7919095379204794
w2v_jawiki_d200_w12.model,300,64,100,tanh,sgd,0.01,0.001,0.5,0.8163672654690619,0.7932692307692307,0.7710280373831776,0.7819905213270142,0.8106011267055261
w2v_jawiki_d200_w12.model,400,64,100,tanh,sgd,0.01,0.001,0.5,0.8083832335329342,0.7809523809523811,0.7663551401869159,0.7735849056603774,0.8030381972711583
w2v_jawiki_d200_w12.model,200,64,100,tanh,sgd,0.001,0.0,0.5,0.7385229540918163,0.7371428571428571,0.6028037383177571,0.6632390745501285,0.7212624963365789
w2v_jawiki_d200_w12.model,300,64,100,tanh,sgd,0.001,0.0,0.5,0.7485029940119761,0.72,0.6728971962616822,0.6956521739130435,0.7388876225210851
w2v_jawiki_d200_w12.model,400,64,100,tanh,sgd,0.001,0.0,0.5,0.7764471057884231,0.7524752475247525,0.7102803738317757,0.7307692307692307,0.7680321729786057
w2v_jawiki_d200_w12.model,200,64,100,tanh,sgd,0.001,0.001,0.5,0.7385229540918163,0.7371428571428571,0.6028037383177571,0.6632390745501285,0.7212624963365789
w2v_jawiki_d200_w12.model,300,64,100,tanh,sgd,0.001,0.001,0.5,0.7485029940119761,0.72,0.6728971962616822,0.6956521739130435,0.7388876225210851
w2v_jawiki_d200_w12.model,400,64,100,tanh,sgd,0.001,0.001,0.5,0.7764471057884231,0.7524752475247525,0.7102803738317757,0.7307692307692307,0.7680321729786057
w2v_jawiki_d200_w12.model,200,64,100,relu,adam,0.1,0.0,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
